time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,rain_sum,snowfall_sum
2017-10-08,75.9,70.6,72.7,85.1,75.5,79.9,0.312,0.312,0.0
2017-10-09,73.6,71.3,72.4,83.2,77.3,79.7,0.89,0.89,0.0
2017-10-10,79.8,65.1,71.7,83.7,69.0,76.7,0.0,0.0,0.0
2017-10-11,71.9,63.7,66.5,73.9,64.3,68.5,0.132,0.132,0.0
2017-10-12,63.7,57.7,60.1,63.7,52.3,56.7,0.366,0.366,0.0
2017-10-13,63.0,57.1,60.3,65.3,50.0,57.7,0.0,0.0,0.0
2017-10-14,71.8,60.6,65.0,74.3,63.8,67.8,0.139,0.139,0.0
2017-10-15,76.8,61.9,68.2,72.8,67.1,70.0,0.0,0.0,0.0
2017-10-16,69.2,50.1,59.0,70.1,40.9,54.9,0.146,0.146,0.0
2017-10-17,58.5,43.6,50.3,54.3,35.8,44.5,0.0,0.0,0.0
2017-10-18,70.0,46.0,56.3,68.8,39.9,53.6,0.0,0.0,0.0
2017-10-19,69.6,49.1,58.5,67.0,45.3,56.4,0.0,0.0,0.0
2017-10-20,71.2,53.0,60.6,67.1,49.7,58.0,0.0,0.0,0.0
2017-10-21,75.5,49.4,60.8,71.0,47.5,58.9,0.0,0.0,0.0
2017-10-22,72.7,51.3,60.5,70.5,47.2,59.1,0.0,0.0,0.0
2017-10-23,72.3,54.8,63.7,73.2,57.5,66.4,0.04,0.04,0.0
2017-10-24,68.1,63.8,66.7,73.9,68.6,70.6,1.236,1.236,0.0
2017-10-25,65.8,55.5,60.2,68.5,50.5,59.5,0.0,0.0,0.0
2017-10-26,57.8,49.1,54.0,52.8,44.2,48.9,0.06,0.06,0.0
2017-10-27,61.3,42.6,51.5,57.7,37.2,47.9,0.0,0.0,0.0
2017-10-28,67.4,47.5,57.2,64.5,45.0,56.1,0.0,0.0,0.0
2017-10-29,65.3,59.5,62.9,69.0,61.1,63.7,1.68,1.68,0.0
2017-10-30,63.2,44.2,51.8,63.4,38.5,46.6,0.174,0.174,0.0
2017-10-31,56.1,44.0,50.0,49.2,39.3,44.3,0.0,0.0,0.0
2017-11-01,57.5,40.1,49.6,54.8,37.5,45.7,0.0,0.0,0.0
2017-11-02,71.9,54.5,62.0,72.3,55.4,62.6,0.0,0.0,0.0
2017-11-03,73.3,52.6,62.3,72.8,47.5,61.9,0.0,0.0,0.0
2017-11-04,55.2,44.9,50.1,50.4,38.5,45.6,0.0,0.0,0.0
2017-11-05,61.3,51.3,56.3,61.6,48.2,55.2,0.123,0.123,0.0
2017-11-06,65.0,48.8,59.6,68.2,43.7,60.4,0.047,0.047,0.0
2017-11-07,50.1,40.1,44.6,43.3,33.4,38.4,0.472,0.472,0.0
2017-11-08,46.9,39.5,43.0,43.2,32.7,37.4,0.087,0.087,0.0
2017-11-09,53.9,41.6,48.0,50.9,35.5,43.4,0.0,0.0,0.0
2017-11-10,51.0,28.0,38.5,47.2,16.1,29.6,0.0,0.0,0.0
2017-11-11,37.1,26.0,31.2,31.8,15.1,22.7,0.0,0.0,0.0
2017-11-12,44.0,29.2,35.9,41.0,22.9,30.8,0.0,0.0,0.0
2017-11-13,43.0,33.5,39.0,40.1,30.8,35.4,0.287,0.287,0.0
2017-11-14,46.5,33.1,39.2,40.6,27.0,34.2,0.0,0.0,0.0
2017-11-15,47.9,35.9,42.1,44.2,29.0,37.8,0.0,0.0,0.0
2017-11-16,55.0,43.7,48.9,48.5,37.7,44.5,0.088,0.088,0.0
2017-11-17,47.2,34.4,41.8,39.3,29.8,34.7,0.0,0.0,0.0
2017-11-18,52.7,30.3,41.7,45.4,24.8,35.6,0.15,0.15,0.0
2017-11-19,56.3,41.7,50.2,52.9,34.1,43.5,0.295,0.295,0.0
2017-11-20,46.0,34.5,39.8,37.0,28.6,32.5,0.0,0.0,0.0
2017-11-21,56.0,37.7,45.3,48.9,30.0,39.5,0.0,0.0,0.0
2017-11-22,52.8,36.7,47.5,50.1,28.9,42.3,0.126,0.126,0.0
2017-11-23,41.6,29.3,35.2,35.7,23.2,28.6,0.0,0.0,0.0
2017-11-24,48.5,29.4,37.4,43.6,22.6,32.5,0.0,0.0,0.0
2017-11-25,55.1,33.0,42.8,49.7,28.7,38.9,0.0,0.0,0.0
2017-11-26,46.9,36.1,42.5,42.3,29.4,37.7,0.0,0.0,0.0
2017-11-27,50.2,35.2,40.3,44.4,28.8,35.6,0.0,0.0,0.0
2017-11-28,53.0,31.4,41.5,48.1,26.7,37.3,0.0,0.0,0.0
2017-11-29,60.9,39.4,49.0,55.0,36.3,44.1,0.0,0.0,0.0
2017-11-30,52.0,32.7,41.7,44.7,27.5,37.3,0.0,0.0,0.0
2017-12-01,51.2,36.5,43.8,45.1,32.8,40.2,0.02,0.02,0.0
2017-12-02,47.7,31.4,39.1,44.2,27.2,35.2,0.0,0.0,0.0
2017-12-03,50.4,35.0,41.0,45.7,33.0,37.5,0.004,0.004,0.0
2017-12-04,49.5,31.3,39.4,44.1,25.0,35.6,0.0,0.0,0.0
2017-12-05,60.3,42.3,52.5,56.7,40.6,49.9,0.134,0.134,0.0
2017-12-06,56.6,38.2,45.3,56.1,31.2,38.4,0.103,0.103,0.0
2017-12-07,44.8,34.0,38.4,35.1,27.0,31.5,0.0,0.0,0.0
2017-12-08,38.3,30.0,34.5,31.0,25.5,28.8,0.0,0.0,0.0
2017-12-09,34.4,30.9,32.4,29.3,23.5,26.1,0.377,0.0,2.673
2017-12-10,37.3,25.6,30.8,29.3,18.1,24.6,0.012,0.0,0.111
2017-12-11,39.5,27.9,32.5,35.0,26.1,29.5,0.0,0.0,0.084
2017-12-12,46.0,28.1,37.9,41.8,21.1,34.4,0.056,0.056,0.0
2017-12-13,31.4,22.5,26.7,20.7,6.3,14.0,0.0,0.0,0.0
2017-12-14,32.5,18.8,26.2,22.3,15.8,19.3,0.064,0.0,0.497
2017-12-15,27.9,16.7,22.4,19.7,12.4,15.8,0.122,0.0,0.855
2017-12-16,38.4,18.9,28.2,29.3,10.4,20.3,0.0,0.0,0.0
2017-12-17,36.6,26.6,31.2,31.0,22.4,27.2,0.0,0.0,0.0
2017-12-18,46.6,31.4,38.1,39.2,27.7,33.2,0.02,0.02,0.0
2017-12-19,54.1,38.3,44.7,46.8,35.7,40.5,0.0,0.0,0.0
2017-12-20,45.1,31.2,40.7,40.6,26.5,35.4,0.0,0.0,0.0
2017-12-21,39.6,26.8,32.9,33.2,23.0,27.5,0.0,0.0,0.0
2017-12-22,45.9,28.8,37.9,39.7,25.8,33.1,0.0,0.0,0.0
2017-12-23,57.1,39.9,46.7,50.1,34.2,40.7,0.702,0.702,0.0
2017-12-24,40.4,33.6,37.1,36.6,29.4,31.7,0.056,0.056,0.0
2017-12-25,40.0,28.7,35.0,34.6,17.9,25.3,0.261,0.261,0.0
2017-12-26,29.9,24.4,26.9,19.1,13.9,16.9,0.0,0.0,0.0
2017-12-27,26.0,18.8,22.6,15.9,8.0,12.8,0.0,0.0,0.0
2017-12-28,19.8,13.5,16.5,7.7,2.5,5.5,0.0,0.0,0.0
2017-12-29,23.9,12.7,17.5,11.7,2.9,7.0,0.0,0.0,0.0
2017-12-30,24.7,15.8,20.0,13.8,7.9,10.5,0.052,0.0,0.415
2017-12-31,19.8,10.8,15.4,9.6,-0.4,4.8,0.0,0.0,0.028
2018-01-01,19.4,7.0,12.5,8.5,-3.6,2.3,0.0,0.0,0.0
2018-01-02,25.3,11.6,17.4,13.9,2.7,7.7,0.0,0.0,0.0
2018-01-03,28.8,12.5,20.2,20.6,3.1,12.2,0.0,0.0,0.0
2018-01-04,24.1,16.7,22.7,16.9,6.2,11.6,0.915,0.0,6.421
2018-01-05,14.6,4.4,9.5,4.8,-4.5,-0.3,0.0,0.0,0.0
2018-01-06,11.0,2.1,6.0,1.0,-4.5,-1.7,0.0,0.0,0.0
2018-01-07,13.7,-9.7,3.3,7.3,-10.4,-0.9,0.0,0.0,0.0
2018-01-08,29.8,9.8,20.3,22.2,3.7,13.4,0.048,0.036,0.112
2018-01-09,40.1,25.1,32.0,35.8,18.6,25.8,0.0,0.0,0.0
2018-01-10,36.5,18.6,28.1,32.3,8.9,22.4,0.0,0.0,0.0
2018-01-11,51.3,35.6,40.8,42.0,30.5,35.9,0.0,0.0,0.0
2018-01-12,60.1,45.5,54.1,58.3,43.4,52.4,0.61,0.61,0.0
2018-01-13,58.0,21.5,38.4,55.0,9.5,30.2,0.197,0.197,0.0
2018-01-14,25.7,15.2,19.9,15.6,4.5,9.2,0.0,0.0,0.0
2018-01-15,29.1,16.6,22.6,20.4,5.8,12.9,0.0,0.0,0.0
2018-01-16,40.0,25.4,31.4,30.9,18.6,24.7,0.0,0.0,0.0
2018-01-17,34.8,21.1,31.2,30.6,13.7,24.5,0.24,0.136,0.744
2018-01-18,33.2,17.1,23.8,24.0,9.2,15.8,0.0,0.0,0.0
2018-01-19,39.9,23.3,29.8,31.6,12.8,21.2,0.0,0.0,0.0
2018-01-20,49.5,29.8,37.9,41.5,22.8,31.2,0.0,0.0,0.0
2018-01-21,49.5,29.7,38.9,45.2,23.9,33.3,0.0,0.0,0.0
2018-01-22,47.9,37.8,41.7,46.7,34.4,39.3,0.016,0.016,0.0
2018-01-23,56.0,38.5,46.8,56.1,36.5,44.5,0.393,0.393,0.0
2018-01-24,41.5,28.8,36.7,36.5,20.8,30.6,0.0,0.0,0.0
2018-01-25,34.1,25.2,28.5,25.1,14.2,19.2,0.0,0.0,0.0
2018-01-26,37.7,25.6,30.5,29.8,15.7,22.4,0.0,0.0,0.0
2018-01-27,53.6,28.6,40.7,45.3,20.5,33.0,0.0,0.0,0.0
2018-01-28,50.3,39.5,46.6,46.9,38.9,44.1,0.266,0.266,0.0
2018-01-29,42.2,33.8,38.3,38.5,29.6,33.1,0.032,0.028,0.028
2018-01-30,37.1,25.2,32.1,29.0,14.1,23.8,0.076,0.008,0.554
2018-01-31,32.2,18.7,25.0,22.5,7.1,15.2,0.0,0.0,0.0
2018-02-01,45.8,29.2,36.4,35.9,21.4,29.1,0.004,0.004,0.0
2018-02-02,36.1,19.6,29.0,32.8,6.6,18.5,0.205,0.189,0.111
2018-02-03,31.3,16.8,23.1,20.6,6.3,13.0,0.0,0.0,0.0
2018-02-04,44.6,25.5,34.7,40.7,18.8,28.8,0.645,0.645,0.0
2018-02-05,36.5,24.5,31.6,33.3,18.9,25.0,0.067,0.067,0.0
2018-02-06,37.7,24.4,30.1,29.2,17.5,22.8,0.0,0.0,0.0
2018-02-07,46.1,25.4,34.1,39.0,20.9,27.7,0.676,0.649,0.193
2018-02-08,34.0,24.3,28.7,28.6,16.6,21.1,0.0,0.0,0.0
2018-02-09,35.0,24.0,29.5,27.8,15.5,22.5,0.0,0.0,0.056
2018-02-10,52.0,33.7,42.5,45.6,27.9,36.3,0.244,0.244,0.0
2018-02-11,59.8,42.4,50.2,55.6,41.6,47.3,1.576,1.576,0.0
2018-02-12,60.8,31.4,43.9,54.6,24.3,39.1,0.004,0.004,0.0
2018-02-13,36.5,25.8,30.6,27.6,16.9,23.3,0.0,0.0,0.0
2018-02-14,52.7,32.0,40.9,43.5,27.2,34.3,0.0,0.0,0.0
2018-02-15,60.6,43.3,50.7,54.1,39.2,45.7,0.248,0.248,0.0
2018-02-16,56.1,35.9,49.9,54.1,28.8,47.5,0.55,0.55,0.0
2018-02-17,39.5,27.0,33.8,30.3,20.0,26.4,0.433,0.036,2.784
2018-02-18,43.7,32.6,36.4,38.1,24.1,30.4,0.177,0.064,0.8
2018-02-19,48.4,27.0,39.0,45.0,26.1,35.7,0.02,0.02,0.0
2018-02-20,68.3,48.9,56.1,62.2,44.6,51.5,0.0,0.0,0.0
2018-02-21,74.7,53.0,62.5,71.4,51.1,61.0,0.126,0.126,0.0
2018-02-22,50.6,37.8,43.8,53.7,31.7,39.7,0.34,0.34,0.0
2018-02-23,41.9,35.9,38.1,37.1,30.0,32.9,0.351,0.351,0.0
2018-02-24,55.4,41.9,46.8,49.4,36.0,42.3,0.123,0.123,0.0
2018-02-25,45.8,41.6,43.6,41.9,35.6,38.9,0.704,0.704,0.0
2018-02-26,52.2,39.4,45.4,45.1,35.9,40.9,0.0,0.0,0.0
2018-02-27,55.0,31.3,42.9,47.4,28.1,38.1,0.0,0.0,0.0
2018-02-28,58.6,35.9,46.4,52.5,31.4,41.4,0.0,0.0,0.0
2018-03-01,58.0,40.9,48.3,51.4,39.1,45.6,0.145,0.145,0.0
2018-03-02,43.5,34.7,37.5,39.5,21.0,28.1,1.815,1.139,4.743
2018-03-03,45.1,34.9,39.0,36.4,24.4,30.4,0.0,0.0,0.056
2018-03-04,43.0,30.6,37.5,35.1,23.8,30.9,0.0,0.0,0.0
2018-03-05,41.5,28.6,34.4,34.0,22.8,28.1,0.0,0.0,0.0
2018-03-06,45.6,26.5,35.6,40.3,23.7,31.5,0.031,0.02,0.083
2018-03-07,35.7,33.6,34.2,30.6,21.9,25.9,1.454,0.381,7.526
2018-03-08,39.4,26.8,33.2,31.2,24.5,27.7,0.0,0.0,0.028
2018-03-09,40.0,22.8,31.6,30.6,20.4,25.5,0.0,0.0,0.0
2018-03-10,39.5,26.7,32.4,30.8,21.5,26.3,0.0,0.0,0.0
2018-03-11,40.8,18.1,29.6,36.8,19.9,28.6,0.0,0.0,0.0
2018-03-12,41.0,21.0,31.5,34.0,23.0,28.9,0.06,0.056,0.028
2018-03-13,39.5,30.2,34.8,29.0,24.2,26.3,0.346,0.032,2.205
2018-03-14,38.6,27.8,32.4,29.7,21.0,24.7,0.016,0.016,0.112
2018-03-15,42.6,29.3,35.0,34.9,21.9,28.3,0.008,0.008,0.0
2018-03-16,37.1,28.6,32.1,28.7,22.4,25.9,0.0,0.0,0.0
2018-03-17,47.6,26.0,34.9,39.0,18.8,28.4,0.0,0.0,0.0
2018-03-18,42.0,22.6,31.8,36.3,19.7,28.5,0.0,0.0,0.0
2018-03-19,46.4,25.2,35.3,39.4,23.0,31.4,0.0,0.0,0.0
2018-03-20,38.6,27.7,33.1,27.9,21.7,24.6,0.044,0.004,0.277
2018-03-21,35.7,31.6,33.1,27.2,22.0,24.4,0.77,0.036,5.212
2018-03-22,44.6,32.5,36.8,39.1,23.5,30.8,0.154,0.0,1.104
2018-03-23,43.7,28.1,35.7,41.2,24.7,32.9,0.0,0.0,0.0
2018-03-24,44.9,27.9,36.0,40.1,25.9,33.3,0.0,0.0,0.0
2018-03-25,43.1,28.7,34.7,35.4,24.6,29.4,0.052,0.048,0.028
2018-03-26,45.2,28.3,35.7,39.2,21.6,30.5,0.0,0.0,0.0
2018-03-27,43.2,26.9,36.0,36.8,25.5,31.8,0.008,0.008,0.0
2018-03-28,48.5,36.4,41.4,45.2,31.9,38.6,0.048,0.048,0.0
2018-03-29,57.7,43.5,48.7,51.1,43.1,46.6,0.016,0.016,0.0
2018-03-30,63.2,42.9,55.2,59.0,37.3,49.4,0.108,0.108,0.0
2018-03-31,56.0,33.8,44.4,49.3,31.3,38.8,0.0,0.0,0.0
2018-04-01,59.1,41.1,49.8,51.0,34.5,43.6,0.0,0.0,0.0
2018-04-02,42.5,33.1,37.6,38.8,26.0,32.5,0.462,0.0,3.225
2018-04-03,43.8,31.4,38.0,37.9,28.9,34.5,0.256,0.256,0.0
2018-04-04,67.3,40.2,49.9,55.7,31.2,41.4,0.189,0.189,0.0
2018-04-05,45.8,32.4,39.0,33.6,25.5,29.6,0.0,0.0,0.0
2018-04-06,58.9,31.1,44.5,51.6,28.4,39.0,0.036,0.032,0.028
2018-04-07,48.9,37.5,43.0,47.6,31.0,37.7,0.0,0.0,0.0
2018-04-08,45.8,31.3,37.9,36.0,22.5,29.2,0.0,0.0,0.0
2018-04-09,47.0,27.9,37.6,39.5,23.7,32.0,0.0,0.0,0.0
2018-04-10,49.2,35.2,41.5,39.6,32.0,35.5,0.044,0.044,0.0
2018-04-11,50.2,29.8,41.1,45.1,26.6,37.0,0.0,0.0,0.0
2018-04-12,63.5,40.4,52.1,56.5,36.9,47.1,0.004,0.004,0.0
2018-04-13,79.8,55.9,65.7,74.0,50.1,61.3,0.0,0.0,0.0
2018-04-14,80.5,46.4,65.3,82.9,37.9,61.1,0.0,0.0,0.0
2018-04-15,45.3,39.1,41.8,37.1,28.1,31.3,0.103,0.103,0.0
2018-04-16,62.4,40.0,51.0,53.5,29.5,42.0,1.45,1.45,0.0
2018-04-17,46.9,38.7,42.6,38.8,32.7,35.0,0.0,0.0,0.0
2018-04-18,54.0,34.0,43.7,46.5,29.2,37.8,0.0,0.0,0.0
2018-04-19,47.6,39.3,44.2,44.3,31.4,38.5,0.245,0.245,0.0
2018-04-20,52.0,34.1,41.9,41.9,27.9,34.4,0.0,0.0,0.0
2018-04-21,59.2,33.5,46.3,54.0,30.3,42.6,0.0,0.0,0.0
2018-04-22,63.1,36.4,50.4,58.9,36.8,47.7,0.0,0.0,0.0
2018-04-23,63.2,40.1,50.5,61.1,38.8,48.7,0.0,0.0,0.0
2018-04-24,62.0,40.2,51.5,58.6,40.5,49.9,0.044,0.044,0.0
2018-04-25,61.0,50.4,55.4,63.1,48.4,55.3,0.521,0.521,0.0
2018-04-26,66.3,52.1,57.6,62.1,50.7,56.4,0.028,0.028,0.0
2018-04-27,54.0,48.5,51.4,54.3,49.1,51.2,0.248,0.248,0.0
2018-04-28,67.9,45.0,55.5,65.2,44.8,55.0,0.063,0.063,0.0
2018-04-29,56.6,45.6,50.9,52.7,41.5,46.4,0.044,0.044,0.0
2018-04-30,55.7,43.1,48.1,48.1,38.1,42.6,0.0,0.0,0.0
2018-05-01,74.9,42.6,58.4,70.0,40.0,56.1,0.0,0.0,0.0
2018-05-02,84.2,54.7,68.9,81.3,51.8,67.7,0.0,0.0,0.0
2018-05-03,87.8,61.5,74.1,87.8,61.5,75.2,0.0,0.0,0.0
2018-05-04,85.2,65.4,74.8,86.0,69.8,76.8,0.0,0.0,0.0
2018-05-05,74.6,59.4,66.1,73.9,57.4,64.2,0.032,0.032,0.0
2018-05-06,62.8,57.8,60.0,62.7,57.4,59.5,0.024,0.024,0.0
2018-05-07,71.3,53.0,61.8,71.7,53.5,62.0,0.0,0.0,0.0
2018-05-08,69.2,49.4,59.0,70.2,51.5,59.8,0.0,0.0,0.0
2018-05-09,72.8,50.0,60.7,72.3,51.0,60.9,0.0,0.0,0.0
2018-05-10,73.8,48.6,61.8,73.8,52.4,62.4,0.004,0.004,0.0
2018-05-11,71.6,57.8,64.1,68.3,60.1,63.8,0.0,0.0,0.0
2018-05-12,65.3,52.9,57.8,62.5,50.6,55.2,0.555,0.555,0.0
2018-05-13,55.5,51.6,53.3,51.9,48.5,50.6,0.186,0.186,0.0
2018-05-14,70.9,51.2,59.3,73.3,51.0,60.0,0.24,0.24,0.0
2018-05-15,86.8,62.2,72.0,89.3,62.0,73.6,0.315,0.315,0.0
2018-05-16,63.2,55.9,59.9,68.4,56.4,60.9,0.769,0.769,0.0
2018-05-17,67.4,56.0,61.2,73.1,56.2,63.9,0.855,0.855,0.0
2018-05-18,62.1,52.8,59.1,67.1,48.4,58.1,0.012,0.012,0.0
2018-05-19,65.1,50.8,54.8,63.7,46.5,52.3,0.606,0.606,0.0
2018-05-20,80.3,65.2,71.0,86.1,58.8,71.9,0.044,0.044,0.0
2018-05-21,74.9,56.0,65.8,78.3,58.3,67.6,0.0,0.0,0.0
2018-05-22,66.4,56.7,60.8,66.7,58.9,61.9,0.241,0.241,0.0
2018-05-23,78.0,58.4,67.1,80.0,60.1,69.6,0.004,0.004,0.0
2018-05-24,80.1,59.6,69.3,82.1,60.4,71.1,0.0,0.0,0.0
2018-05-25,83.8,59.6,72.1,84.2,59.0,73.7,0.0,0.0,0.0
2018-05-26,87.3,68.2,76.9,92.8,72.8,82.4,0.008,0.008,0.0
2018-05-27,71.2,57.7,63.5,81.5,55.0,65.2,1.244,1.244,0.0
2018-05-28,71.0,56.4,62.9,71.7,54.7,62.3,0.0,0.0,0.0
2018-05-29,84.3,63.8,73.0,94.6,65.6,78.5,0.0,0.0,0.0
2018-05-30,72.4,61.4,66.8,78.6,61.9,69.3,0.0,0.0,0.0
2018-05-31,71.9,61.1,66.6,77.5,62.2,69.6,0.008,0.008,0.0
2018-06-01,81.3,66.3,71.6,89.4,72.4,78.6,0.138,0.138,0.0
2018-06-02,79.3,68.7,73.9,91.3,74.3,82.8,0.056,0.056,0.0
2018-06-03,66.8,53.5,59.1,71.2,49.3,56.7,0.17,0.17,0.0
2018-06-04,69.2,52.8,59.4,73.5,47.8,59.7,0.252,0.252,0.0
2018-06-05,73.3,54.5,65.0,71.7,55.7,65.0,0.016,0.016,0.0
2018-06-06,68.7,57.1,62.3,69.6,58.7,63.6,0.0,0.0,0.0
2018-06-07,70.3,57.4,62.7,71.9,59.4,64.0,0.0,0.0,0.0
2018-06-08,78.7,56.8,68.2,81.9,57.3,70.9,0.0,0.0,0.0
2018-06-09,79.2,64.3,71.2,84.9,69.6,75.7,0.0,0.0,0.0
2018-06-10,65.5,58.5,63.0,73.1,58.8,66.3,0.413,0.413,0.0
2018-06-11,68.4,56.0,61.2,66.7,55.4,60.1,0.41,0.41,0.0
2018-06-12,72.8,53.7,63.0,74.2,55.4,64.4,0.0,0.0,0.0
2018-06-13,74.4,59.4,68.1,82.1,61.6,72.3,0.198,0.198,0.0
2018-06-14,80.5,65.5,72.3,81.2,67.7,75.7,0.0,0.0,0.0
2018-06-15,73.3,60.6,67.3,76.2,60.5,68.4,0.0,0.0,0.0
2018-06-16,80.7,57.6,69.7,83.2,58.4,72.6,0.0,0.0,0.0
2018-06-17,86.3,60.9,74.1,90.8,65.0,78.2,0.0,0.0,0.0
2018-06-18,89.8,66.8,78.3,95.6,71.8,83.7,0.0,0.0,0.0
2018-06-19,85.7,71.2,79.0,90.3,77.1,85.0,0.122,0.122,0.0
2018-06-20,82.3,65.5,73.3,84.5,68.9,77.6,0.059,0.059,0.0
2018-06-21,82.5,67.0,74.3,86.2,70.4,78.9,0.256,0.256,0.0
2018-06-22,70.1,63.7,67.6,77.9,64.9,69.6,0.092,0.092,0.0
2018-06-23,70.9,63.1,66.5,75.1,62.6,67.9,0.376,0.376,0.0
2018-06-24,83.2,66.4,74.2,90.0,70.3,79.0,0.008,0.008,0.0
2018-06-25,79.0,65.9,72.0,80.6,68.7,74.6,0.0,0.0,0.0
2018-06-26,74.4,61.1,68.1,75.1,59.6,69.7,0.004,0.004,0.0
2018-06-27,74.2,61.1,67.9,75.6,66.9,70.7,0.134,0.134,0.0
2018-06-28,83.9,67.9,74.7,90.6,73.3,81.8,0.313,0.313,0.0
2018-06-29,88.1,67.9,78.0,91.7,74.8,84.3,0.0,0.0,0.0
2018-06-30,91.5,66.0,80.1,95.0,74.5,86.5,0.0,0.0,0.0
2018-07-01,94.8,73.1,83.9,104.4,80.2,91.9,0.0,0.0,0.0
2018-07-02,94.1,71.6,83.2,101.9,81.9,92.2,0.0,0.0,0.0
2018-07-03,90.3,74.8,81.4,102.2,85.6,92.4,0.295,0.295,0.0
2018-07-04,86.1,74.7,79.3,97.4,83.5,88.9,0.138,0.138,0.0
2018-07-05,87.4,73.6,80.0,97.1,82.8,89.4,0.004,0.004,0.0
2018-07-06,80.0,71.9,77.0,88.3,70.4,83.6,0.199,0.199,0.0
2018-07-07,74.9,63.0,69.0,75.6,59.5,67.7,0.0,0.0,0.0
2018-07-08,80.0,58.0,69.7,83.2,60.9,72.0,0.0,0.0,0.0
2018-07-09,86.5,61.0,74.0,89.4,64.0,77.3,0.0,0.0,0.0
2018-07-10,92.1,66.4,79.5,93.6,69.4,83.2,0.0,0.0,0.0
2018-07-11,86.6,71.7,78.3,89.5,76.0,82.9,0.0,0.0,0.0
2018-07-12,80.9,67.9,74.1,83.6,72.8,78.3,0.004,0.004,0.0
2018-07-13,82.8,65.6,74.7,85.5,70.7,78.4,0.0,0.0,0.0
2018-07-14,88.1,66.3,77.4,90.0,69.0,79.9,0.0,0.0,0.0
2018-07-15,83.5,71.9,77.2,88.5,72.6,80.9,0.028,0.028,0.0
2018-07-16,91.6,71.8,80.9,98.6,79.7,89.1,0.059,0.059,0.0
2018-07-17,88.0,73.3,78.3,96.8,79.2,86.5,0.977,0.977,0.0
2018-07-18,83.3,66.7,75.4,86.5,69.3,78.1,0.0,0.0,0.0
2018-07-19,80.9,63.8,72.6,83.9,63.7,73.6,0.0,0.0,0.0
2018-07-20,80.7,64.9,72.6,82.3,70.0,75.8,0.0,0.0,0.0
2018-07-21,74.8,63.3,68.7,73.5,67.1,70.7,0.563,0.563,0.0
2018-07-22,84.2,70.1,74.8,87.8,71.6,79.4,0.608,0.608,0.0
2018-07-23,78.8,73.6,75.4,88.1,82.4,84.6,0.111,0.111,0.0
2018-07-24,81.5,73.4,76.6,89.0,80.8,84.9,0.171,0.171,0.0
2018-07-25,80.0,71.9,74.3,87.9,80.0,82.8,0.934,0.934,0.0
2018-07-26,84.5,71.5,76.7,91.4,78.6,84.2,0.147,0.147,0.0
2018-07-27,86.3,70.4,77.1,94.0,76.6,84.8,0.563,0.563,0.0
2018-07-28,83.8,71.0,74.8,95.0,76.2,83.1,0.411,0.411,0.0
2018-07-29,81.6,67.5,74.7,85.6,70.1,78.7,0.0,0.0,0.0
2018-07-30,79.8,65.1,72.8,81.0,69.9,77.0,0.004,0.004,0.0
2018-07-31,78.6,65.4,72.3,82.1,73.1,78.3,0.0,0.0,0.0
2018-08-01,84.4,71.2,77.2,94.3,79.6,87.3,0.41,0.41,0.0
2018-08-02,84.2,74.7,78.1,93.7,83.3,88.0,0.198,0.198,0.0
2018-08-03,82.7,73.5,76.8,91.3,82.8,86.3,0.405,0.405,0.0
2018-08-04,82.4,71.7,75.6,93.9,80.8,85.9,0.797,0.797,0.0
2018-08-05,89.8,69.7,79.8,98.0,78.0,88.7,0.0,0.0,0.0
2018-08-06,90.5,73.0,81.4,97.8,80.7,89.7,0.0,0.0,0.0
2018-08-07,88.7,74.2,80.4,97.7,83.4,89.5,0.016,0.016,0.0
2018-08-08,89.8,72.9,80.3,98.7,81.2,90.1,0.04,0.04,0.0
2018-08-09,86.3,74.4,79.4,93.5,82.0,87.4,0.008,0.008,0.0
2018-08-10,87.6,68.4,78.7,93.4,77.3,85.7,0.0,0.0,0.0
2018-08-11,80.0,72.8,75.1,87.4,80.2,83.2,0.89,0.89,0.0
2018-08-12,81.2,72.1,75.3,90.8,79.5,84.2,0.119,0.119,0.0
2018-08-13,76.5,71.9,73.7,85.9,78.8,81.4,0.301,0.301,0.0
2018-08-14,80.6,69.3,73.8,87.3,76.2,81.1,0.256,0.256,0.0
2018-08-15,86.7,68.2,76.8,92.9,74.1,83.5,0.036,0.036,0.0
2018-08-16,89.1,72.6,80.3,96.1,80.1,88.0,0.0,0.0,0.0
2018-08-17,87.8,73.6,80.1,98.1,82.4,89.2,0.107,0.107,0.0
2018-08-18,84.8,72.8,77.0,95.6,77.7,85.3,0.317,0.317,0.0
2018-08-19,72.8,69.2,70.3,76.5,71.8,74.1,0.12,0.12,0.0
2018-08-20,75.3,66.5,70.7,79.2,69.4,74.1,0.008,0.008,0.0
2018-08-21,75.5,67.3,71.5,79.1,71.3,75.4,0.02,0.02,0.0
2018-08-22,82.4,70.9,75.3,86.8,75.6,81.2,0.379,0.379,0.0
2018-08-23,76.7,65.7,70.6,78.0,66.9,72.7,0.0,0.0,0.0
2018-08-24,82.0,60.4,71.6,86.1,65.1,75.0,0.0,0.0,0.0
2018-08-25,78.3,62.9,70.8,81.5,67.9,74.3,0.0,0.0,0.0
2018-08-26,83.7,63.3,73.7,88.2,67.5,78.7,0.0,0.0,0.0
